in hale|吸入|166017|53429768|31|224996|5|5|16
in he rent|固有的|205337|53429769|37|587463|9|5.4|16
in he rit|继承|2238|53535382|17|138572|4|2.5|5
in hi bit|阻止,抑制|2238|53535383|17|110678|4|2.5|5
me dal|奖章|1|1|10|74923|1|2|9
me di cal|医学的,内科的|1|1|12|81759|2|2.1|6
me di cine|医药,医学|1|1|10|148245|1|2|9
me die val|中世纪的,老式的|1|1|11|161280|2|1.9|2
meet|遇见,迎接,满足|1|1|2|2514|1|0.5|1
me lo dy|曲调,主旋律|205337|53429769|37|380484|8|5.3|17
mel t|融化,溶解,心软|1|1|2|30140|1|0.4|1
p light|苦难,保证|1|1|14|142105|3|2|1
p lough|犁,耕地|1|1|11|93048|1|2.1|10
p lu g|塞子,插头,堵塞,连接|198784|53429770|35|297073|7|5.2|18
p lum ber|水管工人|231571|53515000|38|240211|6|6.1|14
p lun ge|插入,陷入,猛冲|1|1|12|182977|2|2|2
p lu ral|复数的,复数|1|1|12|114743|3|1.8|2
p lu s|加,正的,加号|1|1|2|7042|1|0.5|1
re lax|松弛|1|1|13|53136|3|2|1
re lay|转播,传递,替换队,接力赛|1|1|13|73714|3|2|2
re lea se|释放,解除,发布,排放|1|1|2|28953|1|0.5|1
re lief|减轻,援救|1|1|10|53203|1|2|9
re lie ve|缓解,救济,接替|1|1|10|68456|1|2|9
re li sh|享受,食欲,品味,调味|148541|53429771|30|130675|5|4.8|16
re luc tant|不愿的|1|1|10|147354|2|1.7|1
trea son|谋反|166017|53429771|31|171848|5|5|18
trea sure|财宝,珍品,珍爱|1|1|13|102221|3|2|1
trem ble|发抖,晃动|181308|53429772|34|290622|6|5.3|17
tre men dous|巨大的|205337|53429772|37|360752|6|5.9|15
tren ch|壕沟|2323|53535384|18|119907|4|2.7|5
usa ge|用法|1|1|11|82561|1|2.2|10
useful|有用的|1|1|2|2415|1|0.5|1
ut most|最远的,极限|1|1|13|219969|3|2|1
bold|勇敢的,黑体的|2408|53535384|19|153898|4|2.9|5
bolt|拴住,螺栓|205337|53429773|37|171352|9|5|17
bom b|炸弹,轰炸|1|1|10|248635|2|1.6|1
bon d|结合,公债|2323|53535385|18|63266|4|2.7|5
bone|骨骼|1|1|10|30251|1|2|9
ba ke|烤,烘干|1|1|11|125903|2|1.9|1
bai t|放诱饵,诱惑物|1|1|12|130572|3|1.8|2
ba che lor|单身汉,学士|1|1|10|57958|1|2|9
back ward|向后的,迟钝的,向后|1|1|10|186492|1|2|9
bac te rium|细菌|1|1|2|20499|1|0.5|1
bad|坏的,低劣的,有病的,腐败的,严重的|1|1|2|11086|1|0.5|1
bad ly|恶劣的,非常|1|1|11|67242|2|1.9|8
ba dge|微章,标记,象征|1|1|12|154865|3|1.8|1
ba gga ge|行李|1|1|9|302785|2|1.4|3
bail|保释金,保释,离开|168201|53429773|32|159272|6|4.9|16
ab do men|腹部|148541|53429774|30|166181|5|4.8|16
a board|在上|1|1|2|11297|1|0.5|1
a bound|非常多|1|1|13|61204|3|2|1
a bo ve|在上面,高于|1|1|2|2888|1|0.5|1
ab rupt|突然的,陡峭的,唐突的|1|1|2|7894|1|0.5|1
ab surd|荒谬的|2238|53535385|17|138400|4|2.5|5
a bun dant|丰富的|1|1|10|53015|1|2|9
a bu se|滥用,虐待,辱骂|1|1|2|2975|1|0.5|1
cab|计程车|1|1|10|45218|2|1.7|1
ca bi net|柜橱,内阁|172570|53429774|33|266898|6|5.1|20
ca ble|电报,电缆,拍电报|133267|53515003|42|216491|7|6.6|13
ca len dar|日历|1|1|10|34400|1|2|9
ca lo rie|卡路里|1|1|9|58003|1|1.8|8
da ma ge|损害|1|1|9|161923|1|1.7|8
damn|该死的,入地狱受罪,严厉的批评,表示厌烦,丝毫,非常|1|1|9|151343|2|1.5|1
dam p|潮湿的,减弱|2238|53535386|17|201081|4|2.5|5
ea ger|渴望的,热切的|1|1|11|557496|2|1.9|4
ear|耳朵,听力,穗|1|1|10|47294|2|1.7|1
ear nest|认真的|1|1|10|75832|2|1.7|1
ear th|世界,泥土,陆地|1|1|2|18431|1|0.5|1
ease|减轻,使安心,容易,悠闲|198784|53429775|35|218910|6|5.5|15
east|东方,东方的|1|1|9|67495|1|1.8|8
ebb|退潮,减少|148541|53429775|30|123105|5|4.7|16
fa ble|寓言|2408|53535386|19|491669|4|2.9|6
fa bu lous|极为巨大的,极好的,神话的|181308|53429776|34|343642|6|5.3|15
fa ci li tate|使便利|209157|53429776|48|576995|14|5.7|16
fa ci lity|灵巧,天资,设备|233735|53429777|40|501658|9|5.6|20
fa cul ty|才能,学院|198784|53429777|35|272047|7|5.2|18
gang|一帮|1|1|9|52959|1|1.8|8
gaol|监狱,监禁某人|168201|53429778|32|138368|6|4.9|17
ga ra ge|车库,修理厂|168201|53429778|32|323273|5|5.2|18
gar ba ge|垃圾,无用信息|2238|53535387|17|203466|4|2.5|5
gas|气体,天然气,汽油|1|1|2|2193|1|0.5|1
ga sp|喘气,渴望|166017|53429779|31|468761|7|4.3|15
ga ther|聚集,搜集,认为,猜想|139803|53429779|29|292798|5|4.6|17
gau ge|测量仪器,宽度,轨距,判定,估计|1|1|11|7732474|3|1.4|2
gay|快乐的,同性恋的|1|1|2|7643|1|0.5|1
gear|齿轮,使适应|1|1|2|15037|1|0.5|1
gen der|性别|1|1|10|71514|1|2|9
hail|欢呼,招呼,下雹,冰雹|1|1|11|121698|2|1.9|1
hall|礼堂|1|1|9|32847|1|1.8|8
hal t|中止,暂停前进|1|1|12|128837|3|1.8|2
hand|手,职工,交给|1|1|2|2413|1|0.5|1
hand book|手册|1|1|2|19720|1|0.5|1
hand ful|一把手,少数|1|1|9|40674|1|1.8|8
hand le|拉手,处理,抚弄|1|1|8|41802|1|1.6|7
hand y|手边的,方便的|1|1|13|167950|3|2|1
hang|悬挂,吊死|168201|53429780|32|218648|6|4.8|17
ham|火腿,业余爱好者,火腿肉,演得不自然|1|1|10|345872|2|1.7|2
ham mer|锤击,铁锤|1|1|2|5846|1|0.5|1
ice|冰,使结冰|1|1|2|2141|1|0.5|1
i diom|成语,方言|1|1|9|126426|2|1.5|2
i dle|闲散的,无理由的,无用的,虚度|1|1|13|94301|2|2.3|5
if|如果,是否|1|1|2|5166|1|0.5|1
ig ni te|点燃,激起|1|1|13|127191|3|2|2
ille gal|非法的|107053|53460980|24|72451|5|4.8|23
illi te rate|文盲的,不通顺的,外行的,文盲|200968|53429781|36|1023320|8|5.1|20
illu mi nate|照明,解释,启发|172589|53515006|52|702916|13|6.7|13
jam|阻塞,果酱,使阻塞|200988|53515007|23|68255|5|4.6|22
jar gon|行话,黑话|200988|53515007|23|90830|5|4.6|22
jaw|下巴,险境,闲谈|133267|53515008|26|98482|5|4.6|16
jea lous|忌妒的,猜疑的|208664|53429784|41|960444|11|5.2|18
jet|喷气式飞机,碰口,喷射|1|1|8|97777|1|1.6|7
jewel|宝石|2153|53535388|16|169887|4|2.3|6
jewel ry|珠宝|166035|53515009|18|43118|5|2.9|17
na ked|裸体的|200988|53515010|23|357068|5|4.6|22
nail|钉子,指甲,使固定|1|1|11|110954|2|1.8|2
nai ve|幼稚的,朴素的|1|1|6|60137|1|1.2|5
name ly|即,也就是|1|1|10|38402|1|2|9
na p|小睡|1|1|11|97092|2|1.9|2
nap kin|餐巾,尿布|166017|53429785|31|263640|5|5|16
naugh ty|坏的,不听话的,刺激人的|1|1|13|193374|3|2|2
keen|锋利的,敏锐的,热心的|2408|53535388|19|187012|4|2.9|6
key board|键盘,输入计算机|1|1|2|3529|1|0.5|1
la bor|工作,劳工,分娩,劳动|1|1|9|34130|1|1.8|8
la ce|花边,带子,系牢|1|1|10|51922|2|1.7|1
la ck|缺乏,不足|1|1|10|47354|1|2|9
la d|男孩|2323|53535389|18|183221|4|2.7|6
lam b|羔羊,羔羊肉|1|1|11|56265|2|1.8|2
lame|瘸的,有缺陷的|1|1|12|59861|3|1.8|2
lam p|灯|1|1|10|50873|2|1.7|1
ma chine|机器,机制|1|1|2|6930|1|0.5|1
machine ry|机器,机构|166035|53515020|18|19628|5|2.9|17
ma d|发疯的,狂热的,恼人的|166035|53515035|18|22699|5|2.9|17
ma gic|魔术,有魔力的|107053|53460981|24|72649|5|4.5|15
ma gis tra te|行政长官|205357|53515037|24|187814|5|4.8|23
mag net|磁铁,有吸引力的人|107053|53460982|24|183901|5|4.5|16
mag ne tic|有磁性的,有吸引力的|1|1|10|80983|2|1.7|1
mai den|少女,未婚的,无经验的|205357|53515037|24|304455|5|4.5|16
main|主要的,干线|1|1|2|21179|1|0.4|1
main land|大陆|1|1|2|8696|1|0.5|1
oar|桨|181308|53429789|34|117905|7|5|17
oa th|誓言,咒骂|172570|53429789|33|164157|6|5.1|20
obe dien ce|顺从|166017|53429790|31|227395|6|4.7|18
obe dient|顺从的|1|1|2|8224|1|0.5|1
o bey|服从,听由|1|1|9|83922|2|1.5|1
pack|包裹,大量,捆扎,塞满|1|1|8|38538|1|1.6|7
pack age|包装,一整套东西,捆扎|1|1|2|4311|1|0.5|1
pact|合同,盟约|168201|53429790|32|366714|6|4.9|20
pad|垫,填塞,虚报|1|1|9|76645|2|1.5|1
pad dle|短桨,浆状物,涉水|1|1|11|102371|3|1.5|2
pain|痛,努力|1|1|9|54024|2|1.5|1
pain ful|疼痛的|3|53110280|8|59252|1|1.6|7
paint|油漆,颜料,涂,描绘|1|1|6|37803|1|1.2|5
pain ter|漆工,画家|1|1|6|32455|1|1.1|5
pair|一对,配对|1|1|8|83748|2|1.3|4
pale|苍白的,暗淡的|133267|53515038|26|138748|5|4.8|18
palm|手掌|2323|53535389|18|2348979|4|2.6|7
pam ph let|小册子|168201|53429792|32|205680|5|5.2|20
pa nic|恐慌|107053|53460982|24|58104|5|4.8|23
pant|气喘|1|1|10|25138|1|2|9
pa per|文件,文章,裱糊|1|1|9|37475|1|1.8|8
pa per back|平装本|1|1|10|49487|2|1.7|1
pa ra chu te|降落伞,跳伞|198784|53429793|35|419788|7|5.2|18
pa ra de|游行,列队行进|148541|53429793|30|155946|5|4.8|17
pa ra dise|天堂,乐园,极美的地方|115771|53429794|38|269043|6|6|14
pa ra dox|自相矛盾,悖论|148541|53429794|30|183456|5|4.8|17
pa ra me ter|参数,因素,范围,界限|208766|53429795|43|692331|12|5.3|14
pa ra site|寄生虫|168201|53429795|32|139250|5|5.2|20
par cel|包裹,捆扎|1|1|10|471395|2|1.7|1
par don|原谅,请再说一遍,赦免|2323|53535390|18|273583|4|2.7|6
par lia ment|国会|208902|53429796|44|568915|12|5.5|16
sa ck|麻袋,开除,解雇|200968|53429796|36|1358390|8|5.1|18
sac red|神圣的,宗教的,庄严的|1|1|10|238714|2|1.7|2
sac ri fice|献祭,祭品,牺牲|205337|53429797|37|193871|8|5.3|18
sa ddle|马鞍|139821|53515040|28|116959|5|4.7|16
sam ple|样品,抽样试验|133267|53515040|26|86180|5|4.6|16
san c tion|批准,制裁,认可|181308|53429798|34|232839|7|4.9|19
sand wich|三明治,夹入|1|1|8|44912|1|1.6|7
sane|心智健全的,明智的|1983|53535391|14|79368|4|1.9|4
sar ca stic|讽刺的|209021|53429799|47|503597|14|5.5|14
sa te llite|卫星|1|1|7|52836|1|1.4|6
ug ly|丑陋的,讨厌的|1|1|2|9606|1|0.5|1
ul tra vio let|紫外线|1|1|10|108188|3|1.4|1
um b re lla|保护伞|1|1|3|74796|2|0.4|-1
un cover|揭开|1|1|6|60745|1|1.2|5
va cant|空缺的,未被占用的,空虚的|1|1|8|120881|1|1.5|7
vacation|休假|1|1|2|2312|1|0.5|1
vac cine|疫苗|198784|53429800|35|426858|8|4.9|17
va cuum|真空|200988|53515042|23|115974|5|4.3|18
val ve|阀,电子管,心脏瓣膜|231551|53429801|39|242486|10|5.1|16
wa gon|运货车|107053|53460983|24|128212|5|4.5|20
wai st|腰部|198784|53429802|35|214228|7|5.2|17
wa ke|醒来,认识到,激起|1|1|6|21716|1|1.2|5
wa ken|醒来,激发|1|1|6|18298|1|1.2|5
yar d|院子,码|1|1|6|23287|1|1.2|5
yawn|打哈欠|1|1|2|4358|1|0.5|1
year ly|每年的,每年|1|1|2|11639|1|0.5|1
yell|大叫|1|1|6|125260|2|0.9|3
ye t|尚,然而|1|1|9|173436|2|1.5|3
zeal|热心|168201|53429802|32|605391|7|4.6|15
zero|零点,将注意力集中于某事物|1|1|10|40336|1|2|9
zip|拉链,精神,突进|205357|53515043|24|62042|5|4.8|23
a gen cy|代理|1|1|2|16895|1|0.4|1
a gen da|议事日程|197692|53429804|34|271493|6|5.3|17
a go ny|苦恼|200968|53429804|36|1618425|8|5.1|18
sail|航行|1|1|9|38422|2|1.4|-1
sai lor|水手|1|1|8|48884|2|1.3|-1
sain t|圣人|1|1|7|69388|2|1.1|-1
sa ke|缘故|2068|53535391|15|126003|4|2.1|4
sa la d|色拉|1|1|2|4518|1|0.5|1
sa la ry|薪水|166035|53515045|18|33833|5|2.8|17
sa lu te|敬礼,祝贺,迎接|1|1|11|184927|3|1.6|-1
sal va tion|拯救,救济品,避免损失|1|1|10|112587|3|1.4|-1
ac cent|腔调,重音,着重|1|1|8|155589|3|0.9|1
ac ci dent|事故,偶然因素|1|1|2|6968|1|0.5|1
a ccord|一致,调和,相符,给于某人事物|1|1|6|34083|1|1.2|5
accord ance|一致,授予|1|1|8|49003|3|1|1
accord ing to|据所说,根据|1|1|2|4344|1|0.5|1
according ly|因此,相应的|1|1|2|6518|1|0.5|1
a che|疼痛|1|1|6|460687|1|1.2|5
a cid|酸的,酸|1|1|2|270968|1|0.5|1
bal d|秃头的,单调的|1|1|11|386033|3|1.5|-1
ballet|芭蕾舞|1|1|7|62880|2|1.1|1
bal lot|投票|1|1|10|138843|3|1.4|-1
band|条,乐队,波段,一群,联合|1|1|5|171461|1|1|4
band age|绷带|1|1|10|99172|3|1.4|-1
bang|巨响,猛击,发出砰的一声|1|1|10|26021|1|2|9
bank rupt|破产的|1|1|9|62689|2|1.5|-1
ban ner|旗帜|1|1|10|64952|2|1.7|-1
ban quet|宴会|1|1|9|71611|2|1.5|-1
bar be cue|野外餐会|1|1|2|2813|1|0.5|1
bark|咆哮,树皮|1|1|10|59533|1|2|9
barn|谷仓|1|1|11|124650|3|1.6|-1
ba rrel|桶,炮管|1|1|9|81515|2|1.5|-1
ba rren|不生育的,贫瘠的,荒地|4|53029209|11|58442|2|1.9|1
ba rrier|屏障|1|1|9|64894|1|1.8|8
ca mel|骆驼|166035|53515046|18|57049|5|2.9|17
cam p|野营,宿营|1|1|9|72844|1|1.8|8
cam pus|校园|1|1|9|38764|1|1.8|8
can|能,罐头|1|1|2|5319|1|0.5|1
can cel|取消,删去|1|1|2|11288|1|0.5|1
can cer|癌|1|1|2|10555|1|0.5|1
ca pe|披肩,海角|1|1|9|418874|2|1.5|-1
ca p tain|首领,指挥|1|1|9|56425|1|1.8|8
car bo hy d ra te|碳水化合物|1|1|10|57847|1|2|9
car bon|碳,复写纸|1|1|9|76112|1|1.8|8
car di nal|深红色,主要的|1|1|9|145292|2|1.5|-1
ca re ss|爱抚|1|1|10|149541|2|1.7|-1
car go|货物|1|1|10|33166|1|2|9
ca rria ge|马车,运输,仪态|1|1|10|74722|2|1.7|-1
ca rrier|送货,搬运人,载体|1|1|10|46576|2|1.7|-1
ca rry|运送,传播|1|1|10|64690|1|2|9
ca rro t|胡萝卜,报酬|1|1|10|67110|2|1.7|-1
car ve|刻|1|1|10|57022|2|1.7|-1
ec cen tric|反常的,古怪的人,偏心器|205357|53515046|24|1151217|5|4.5|15
e cho|回声,共鸣|1|1|9|21510|1|1.8|8
e co lo gy|生态学|200988|53515047|23|415413|5|4.2|15
e dge|边,刀口,优势,则身移动|205357|53515048|24|83358|5|4.8|23
fain t|模糊的,昏倒|205357|53515048|24|125038|5|4.2|15
fai th|信任|1|1|9|43048|2|1.5|-1
fai th ful|忠诚的|1|1|2|6544|1|0.5|1
gen tle|文雅的|1|1|9|115127|1|1.8|8
gen t ly|文雅的,轻轻地|1|1|9|33141|1|1.8|8
ge nuine|真的,真诚的|1|1|9|352316|2|1.5|-1
geo gra phy|地理|1|1|8|38277|1|1.6|7
geo lo gy|地质|166035|53515049|18|19857|5|2.9|17
geo me try|几何|200988|53515050|23|53204|5|4.3|15
germ|微生物|181308|53429809|34|418910|7|5|17
ges ture|手势,姿态|1|1|7|319069|1|1.3|6
gho st|鬼魂|1|1|7|98771|1|1.4|6
ma jes ty|王权,雄伟|214173|53515050|36|174144|7|6.3|13
ma le|男性,男性的|1|1|2|1829|1|0.5|1
ma lig nant|恶毒的,致命的|139821|53515051|28|214032|6|5|14
pa ssa ge|过路人|1|1|10|35982|1|2|9
pass port|护照,手段|1|1|10|24544|1|2|9
pas te|糊,贴|107053|53460984|24|59224|5|4.8|23
pas time|娱乐|1|1|9|52470|2|1.5|-1
pat|轻拍,不自然的,油滑的,过于简单|1|1|10|40203|1|2|9
pa th|小路,途径|1|1|10|42294|1|2|9
pa the tic|可怜的|205337|53429811|37|318831|7|5.4|18
pa tien ce|耐心|1|1|10|85151|2|1.7|-1
pat rio tic|爱国的|205357|53515052|24|131937|5|4.5|15
pa trol|出巡,警察|205357|53515052|24|57969|5|4.5|15
pa tron|赞助人|205357|53515053|24|66330|5|4.5|15
pause|中止|1|1|9|44938|1|1.8|8
pa ve|铺路,做准备,使胜利|1|1|9|84273|2|1.5|-1
pa ve ment|人行道|1|1|8|61915|2|1.3|-1
dan ce|跳舞,舞会|1|1|2|5053|1|0.5|1
da sh|猛冲,破折号,少量|1|1|9|68710|2|1.5|-1
daun t|使害怕|205357|53515053|24|97052|5|4.5|15
dawn|黎明,开端,展现|133267|53515054|26|243458|5|4.9|18
dai ly|每日的,日报|1|1|2|4270|1|0.5|1
day light|日光|1|1|9|38718|1|1.8|8
ba th|洗澡,浴室|1|1|9|87475|1|1.8|8
ba the|弄湿,游泳|1|1|9|83450|2|1.4|-1
ba tch|一批|1|1|8|74274|1|1.6|7
ac quain t|使认识|1|1|8|75366|2|1.3|-1
ac quain tance|熟悉|1|1|9|61775|2|1.5|-1
ac ross|穿过,在对面,与交叉,宽|1|1|8|154725|1|1.6|7
sa tis fac tion|满意,乐事|1|1|7|109260|1|1.4|6
sa tis fac tory|恰当的|1|1|7|43715|2|1.1|-1
sa tis fy|满意,使确信|1|1|2|2246|1|0.5|1
sa tire|讽刺|2068|53535392|15|152325|4|2.1|4
sa tu ra te|始饱和|2068|53535392|15|352309|4|2.1|5
sau ce|酱汁,无礼|270875|53429814|29|150151|6|4.2|18
sau cer|茶托|115771|53429815|38|1480510|8|5.4|14
sau sa ge|香肠|1|1|8|318629|2|1.3|-1
saw|锯子,锯开|214078|53429815|26|258782|5|4|16
s can|细看,浏览,扫描|1|1|8|25222|1|1.6|7
s can dal|公愤,丑行,诽谤|166035|53515056|22|62408|5|4.4|21
s car|疤痕,精神上的创伤|139803|53429816|29|369647|5|4.6|17
s car ce|缺乏,稀少的|231551|53429817|39|1766786|9|5.4|16
s car ce ly|几乎不,决不|1983|53535393|14|463614|4|2.3|7
s care|惊吓,恐吓|172570|53429817|33|527810|8|4.5|16
s car f|围巾|1|1|8|27221|1|1.6|7
s ca tter|撒播,消散|1813|53535394|12|1177344|4|1.5|4
s ce na rio|设想,可能出现的情况,剧本|172570|53429818|33|259189|6|5.1|15
scen t|气味,香水|198784|53429818|35|122707|7|5.2|16
s cho lar|学者|1|1|2|170821|1|0.4|1
s cho lar ship|奖学金,学问|1|1|6|26061|1|1.2|5
s chool|学校,上学,学派,训练,培养|1|1|2|4177|1|0.5|1
ta b let|药片,碑|1|1|6|140413|2|1|3
ta boo|禁忌,戒律,禁止,避讳|1|1|12|799712|2|1.9|-1
ta ckle|装备,滑车,阻挡,处理|208698|53429819|42|392532|12|4.9|14
ta c ti cs|策略|231551|53429819|39|311964|9|5.3|18
ta g|标签|1|1|2|2995|1|0.5|1
tai lor|裁缝|1|1|11|64721|2|1.9|-1
tale|故事|2408|53535394|19|70741|4|2.9|4
tame|平淡的,驯服的,控制|231551|53429820|39|408351|8|5.7|17
tan|棕黄色|1|1|15|129715|3|2.4|5
tan gle|乱作一团,混乱状态|172570|53429821|33|179995|5|5.3|16
tan k|坦克,罐|1|1|11|195856|1|2.2|10
tan ker|油船,坦克手|1|1|11|37555|1|2.2|10
ta p|龙头,轻拍,窃听|181308|53429821|34|146420|6|5.2|16
ta pe|录音带,录音,系|181308|53429822|34|176725|6|5.3|15
tar|焦油|1|1|12|50497|2|2.1|5
ta riff|税率,收费,价目表|200968|53429823|36|414362|7|5.3|17
ta x|负担,对征税,职责|2323|53535395|18|95890|4|2.6|5
un der gra dua te|大学生|1|1|11|46024|1|2.2|10
un der ground|地下的,地铁,在地下|1|1|2|4506|1|0.5|1
un der mine|在下挖,暗中破坏|2323|53535396|18|186239|4|2.7|5
un der neath|在下面|1|1|11|43926|1|2.2|10
van|行李车,先头部队,前驱|1|1|11|78855|2|1.9|2
va ni ty|虚荣心|181308|53429823|34|264336|6|5.3|17
va por|潮气,蒸汽|166017|53429824|31|121301|5|5|18
ve ge ta rian|素食者|205357|53515066|24|99893|5|4.8|23
ve ge ta tion|植物,草木|1|1|10|82288|1|2|9
vehi cle|车辆,媒介|205337|53429825|37|243950|7|5.4|18
ca sh|现款,兑现|1|1|11|29448|1|2.2|10
ca shier|收银员|172570|53429825|33|127241|6|5.1|18
ca ta log|目录|166035|53515068|18|26659|5|2.9|17
ca ta stro phe|突如其来的大灾难|208902|53429827|44|1087958|12|5.5|15
dead|死去的,,麻木的|1|1|2|2884|1|0.5|1
dead line|最后期限|1|1|2|3415|1|0.5|1
deadly|致命的|1|1|10|48962|1|2.4|9
dea f|垄的,不愿听的|2493|53535396|20|159347|4|3.1|6
dean|教长,系主任|166035|53515070|30|236303|5|5.1|18
e di ble|可以吃的|148558|53515071|29|515510|5|4.9|14
e di t|编辑,剪辑|1|1|11|36558|1|2.2|10
e di tion|版本|1|1|11|22530|1|2.2|10
e di tor|编辑|1|1|2|5178|1|0.5|1
e di to rial|编辑,社论|115790|53460985|25|91877|5|5|24
fa ke|赝品,骗子,假的,伪造|1|1|10|53045|1|2|9
fal se|谬误的,假的|1|1|2|5399|1|0.5|1
fame|名义|166035|53515072|30|125933|5|5.1|16
fa mi liar|熟悉的,亲近的|1|1|12|94133|3|1.8|2
fa mi ly|家庭成员,氏族|1|1|2|2157|1|0.5|1
fa mine|饥荒|198784|53429830|35|393535|6|5.4|16
fan tas tic|奇异的,极好的|2323|53535397|18|113312|4|2.7|7
fan ta sy|幻想|1|1|10|45991|1|2|9
rea ssure|使安心|2408|53535397|19|134284|4|2.9|6
re bel|反抗,反叛者|246842|53429830|42|592937|10|5.7|17
re bel lion|叛乱|166017|53429831|31|149136|5|5|17
re ce de|后退,缩小|168201|53429831|32|128241|5|5.2|20
re cei pt|收到|1|1|9|73802|1|1.8|8
re cep tion|接待|205357|53515074|24|145847|5|4.8|23
re ce ssion|经济衰退|205337|53429832|37|358679|9|5|16
re ci pe|食谱,诀窍|209157|53429833|48|435279|15|5.3|15
re ci pient|容易接受的,容量|2323|53535398|18|172638|4|2.6|6
re ci pro cal|相互的,对等的,相同的|233735|53429834|40|364785|9|5.5|16
re cite|背诵|233735|53429834|40|314601|9|5.6|16
veil|面纱,遮盖物,借口,掩饰|233735|53429835|40|494543|9|5.6|16
vein|血管,叶脉,性情|1|1|11|72791|2|1.9|2
ve lo city|速度|246842|53429835|42|353758|8|6.2|15
vel vet|丝绒|1|1|13|86167|3|2|2
ver ti cal|垂直的|1|1|10|62721|1|2|9
ver ge|边缘,接近|2323|53535399|18|146688|4|2.7|6
ver sa tile|多才多艺的,多功能的|200968|53429836|36|280575|7|5.4|19
ver sus|以为对手,与相比|166017|53429836|31|116903|5|5|17
pea ce ful|和平的,平静的|1|1|2|4744|1|0.5|1
pea k|山顶,顶峰|1|1|10|55945|1|1.9|9
pearl|珍珠|181308|53429837|34|138813|6|5.3|17
pe dal|踩踏板|2493|53535399|20|100021|4|3.1|7
pe des trian|行者,徒步的,平凡的|208953|53429838|46|561428|13|5.4|16
ha rass ment|烦扰,折磨人的东西|168201|53429838|32|244574|5|5.2|18
har bour|港口,避难所,隐匿|198784|53429839|35|339563|6|5.3|17
hard|硬的,努力的,冷酷无情的,强烈的|1|1|9|46473|1|1.8|8
har den|使变硬|1|1|11|49191|2|1.9|2
hardly|几乎不,仅仅,辛苦的|1|1|2|7511|1|0.5|1
hard ship|困苦|2408|53535400|19|139905|4|2.9|7
hard ware|五金,硬件|1|1|10|53023|2|1.7|-1
im pa tien t|不耐烦的|1|1|10|63450|1|2|9
im pe ra tive|紧急的,命令方式,必要性|208919|53429839|45|781840|13|5.4|14
im pe rial|帝国的|410702|53535400|37|254938|6|5.8|15
im pe tus|推动|205337|53429840|37|537753|8|5.3|17
lane|小路,泳道|139803|53429841|29|104030|5|4.6|15
lan tern|灯笼|1|1|8|40171|1|1.6|7
la p|大腿,舔食,拍击|1|1|11|75359|2|1.9|1
lap se|小错,堕落,流逝,陷入某种状态,失效|198784|53429842|35|159242|7|5.2|17
la ser|激光|148541|53429842|30|688127|5|4.8|18
la sh|鞭子,责骂,猛冲,睫毛,捆绑|148541|53429843|30|98375|5|4.8|17
man kind|人类|1|1|8|30933|1|1.6|7
ma noeuv re|策略,操纵|266502|53429843|44|1590982|9|6.4|15
ma nual|手工的,手册|1|1|9|38290|1|1.8|8
ma nu fac ture|制造,产品|1|1|9|77163|1|1.8|8
ma nu fac turing|制造,产品|166035|53515078|18|19694|5|2.9|17
manuscript|手稿|1|1|10|54451|1|1.9|9
ob s ta cle|障碍,干扰|181308|53429845|34|266190|6|5.3|16
ob s truct|妨碍,阻隔|1|1|11|81643|2|1.9|3
ob s tru c tion|障碍物|205357|53515079|24|61538|5|4.8|23
o cca sion|时刻,重大的,时机|115790|53460985|25|142452|5|4.7|18
o cca sio nal|偶尔的|205357|53515079|24|49666|5|4.8|23
odd|奇数的,奇怪的,临时的,剩余的|1|1|14|127171|3|2.2|7
odds|不平等的,机会|181308|53429847|34|172406|7|4.9|16
o dour|气味|181308|53429847|34|121572|6|5.3|15
sci ssors|剪刀|1|1|11|97656|2|1.9|3
s cold|责骂|1|1|11|79900|2|1.9|3
s cout|侦察员,搜索|2408|53535401|19|189102|4|2.8|5
s cram ble|攀登,争夺搅乱某事物|1|1|14|267547|3|2.2|4
s cra p|碎片,少量,废料,抛弃|205337|53429848|37|305887|8|5.3|17
s cra pe|刮,攒|168201|53429848|32|137334|6|4.9|19
s cra tch|抓,乱画,起跑线|200988|53515081|23|1015942|5|4.6|22
s cream|尖声叫|1|1|2|19934|1|0.5|1
s creen|屏幕,掩护,遮蔽,放映,筛选|1|1|6|28477|1|1.2|5
s crew|螺旋,拧|2238|53535402|17|126555|4|2.5|6
s cri pt|手稿,剧本|4|53429291|10|72356|2|1.7|4
s cru ti ny|细看,监视|214075|53429849|38|400017|9|5.2|17
s cul p ture|雕刻|1|1|14|248130|3|2.2|4
seal|海豹,封条,图章,密封|1|1|12|214741|2|2.1|4
seam|接缝|181308|53429850|34|193549|6|5.3|18
se cond|第二的,次等的,秒,赞成|1|1|2|9561|1|0.5|1
sea side|海边|1|1|2|8423|1|0.5|1
se con da ry|中级的,次要的|1|1|11|70307|2|1.9|2
sec re ta ry|秘书,部长|2323|53535402|18|130465|4|2.7|7
sec tion|部门,章节,截面|1|1|10|93487|2|1.7|2
sec tor|部门,扇区|1|1|9|308865|2|1.5|6
seg ment|片段|2493|53535403|20|127805|4|3.1|7
seg re ga te|隔离,分离的|397596|53430295|59|380116|14|7.9|14
sei ze|抓住,掌握,夺取,查封,支配|1|1|2|2274|1|0.5|1
